isn_vinculo,cod_cargo,num_ano,num_mes,8,10,11,15,19,21,39,51,52,54,86,94,97,102,140,165,207,1352,1367,1369,1404
174232,E005,2007,8,0.0,0.0,0.15073959046165197,0.15719946378582977,0.0,0.0,0.0,0.0,0.15073959046165197,0.0,0.0,0.0,0.0,0.0,0.0,0.15070931477516059,0.22603515283175588,0.0,0.0,0.0,0.0
198100,E005,2007,4,0.0,0.0,0.0,0.12765051452903836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
174232,E005,2007,4,0.0,0.0,0.10000000000000009,0.153686472420455,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.21265157471018495,0.0,0.0,0.0,0.0
297142,E005,2007,12,0.0,0.3101032893073198,0.0,0.5166127823995584,0.29660363106638965,0.0,0.39315483560485354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046320398032064,0.0,0.0,0.0,0.0
297142,E005,2007,4,0.0,0.2875021883327822,0.0,0.5007767219966093,0.2735587687825406,0.0,0.3732753344204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
174232,E005,2007,5,0.0,0.0,0.10000000000000009,0.153686472420455,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.21265157471018495,0.0,0.0,0.0,0.0
297169,E005,2007,3,0.0,0.09999999999999998,0.0,0.3348204076804794,0.10000000000000003,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
297169,E005,2007,9,0.0,0.11594419265109224,0.0,0.3447640263375784,0.11688203080741316,0.0,0.11017838870796678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046320398032064,0.0,0.0,0.0,0.0
174232,E005,2007,6,0.0,0.0,0.10000000000000009,0.153686472420455,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.21265157471018495,0.0,0.0,0.0,0.0
297169,E005,2007,8,0.0,0.11594419265109224,0.0,0.3447640263375784,0.11688203080741316,0.0,0.11017838870796678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046320398032064,0.0,0.0,0.0,0.0
297142,E005,2007,6,0.0,0.2875021883327822,0.0,0.5007767219966093,0.2735587687825406,0.0,0.3732753344204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
297169,E005,2007,5,0.0,0.09999999999999998,0.0,0.3348204076804794,0.10000000000000003,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
198100,E005,2007,3,0.0,0.0,0.0,0.12765051452903836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
297142,E005,2007,5,0.0,0.2875021883327822,0.0,0.5007767219966093,0.2735587687825406,0.0,0.3732753344204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
198100,E005,2007,11,0.0,0.0,0.0,0.1302389307258605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10938075567198466,0.0,0.0,0.0,0.0
297142,E005,2007,3,0.0,0.2875021883327822,0.0,0.5007767219966093,0.2735587687825406,0.0,0.3732753344204236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38512796864191834,0.0,0.0,0.0,0.0
