isn_vinculo,cod_cargo,num_ano,num_mes,8,10,15,19,39,70,94,97,207,324,666,680,1367,1369
297608,E015,2007,8,0.16012839641903565,0.0,0.100701731119683,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,0.0,0.0,0.0
297091,E015,2007,6,0.0,0.09999999999999998,0.25937733653140416,0.0,0.0,0.0,0.0,0.0,0.5475540405248204,0.0,0.0,0.0,0.0,0.0
297608,E015,2007,4,0.10000000000000009,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297608,E015,2007,9,0.16012839641903565,0.0,0.100701731119683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297175,E015,2007,11,0.0,0.19026056841295147,0.494796808941184,0.1246243632937869,0.12854905609687373,0.0,0.0,0.0,0.20751277800521248,0.0,0.0,0.0,0.0,0.0
297608,E015,2007,12,0.16012839641903565,0.0,0.100701731119683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297608,E015,2007,3,0.10000000000000009,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297091,E015,2007,10,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297175,E015,2007,3,0.0,0.16748227145291628,0.4805852103707125,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.1974006233964161,0.0,0.0,0.0,0.0,0.0
297175,E015,2007,7,0.0,0.19026056841295147,0.494796808941184,0.1246243632937869,0.12854905609687373,0.0,0.0,0.0,0.20751277800521248,0.0,0.0,0.0,0.0,0.0
297175,E015,2007,12,0.0,0.19026056841295147,0.494796808941184,0.1246243632937869,0.12854905609687373,0.0,0.0,0.0,0.20751277800521248,0.0,0.0,0.0,0.0,0.0
297091,E015,2007,9,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,9,0.0,0.1568253531966357,0.2771037642878538,0.0,0.0,0.0,0.0,0.0,0.6104029783594702,0.0,0.0,0.0,0.0,0.0
297175,E015,2008,6,0.0,0.19026056841295147,0.494796808941184,0.1246243632937869,0.12854905609687373,0.0,0.0,0.0,0.20751277800521248,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,10,0.0,0.1568253531966357,0.2771037642878538,0.0,0.0,0.0,0.0,0.0,0.6104029783594702,0.0,0.0,0.0,0.0,0.0
297608,E015,2008,11,0.2676633422333907,0.0,0.10195291153249023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,1,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,5,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297608,E015,2008,6,0.16012839641903565,0.0,0.100701731119683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297175,E015,2008,4,0.0,0.19026056841295147,0.494796808941184,0.1246243632937869,0.12854905609687373,0.0,0.0,0.0,0.20751277800521248,0.0,0.0,0.0,0.0,0.0
297175,E015,2008,8,0.0,0.2309867516903964,0.5202052374887676,0.16864930461302619,0.1795905930765147,0.0,0.0,0.0,0.22559390871174198,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,6,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,12,0.0,0.1568253531966357,0.2771037642878538,0.0,0.0,0.0,0.0,0.0,0.6104029783594702,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,2,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297608,E015,2008,1,0.16012839641903565,0.0,0.100701731119683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,3,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
297608,E015,2008,10,0.2676633422333907,0.0,0.10195291153249023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297091,E015,2008,4,0.0,0.1203820570611841,0.2657340738589724,0.0,0.0,0.0,0.0,0.0,0.5700966304977848,0.0,0.0,0.0,0.0,0.0
