isn_vinculo,cod_cargo,num_ano,num_mes,44,102,185,226,227,312,324,371
154397,D413,2010,11,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154394,D413,2010,7,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154403,D413,2010,10,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154396,D413,2010,8,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154399,D413,2010,6,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.10000000000000142
154398,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154392,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154394,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154397,D413,2010,12,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154392,D413,2010,10,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154397,D413,2010,10,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154401,D413,2010,9,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154394,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154396,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154391,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154403,D413,2010,6,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154394,D413,2010,5,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154394,D413,2010,9,0.21842835634081292,0.32501031400412583,0.0,0.0,0.0,0.0,0.0,0.0
154401,D413,2010,7,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154391,D413,2010,9,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154390,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154401,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154402,D413,2010,5,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154386,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154393,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154389,D413,2010,5,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154387,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154389,D413,2010,7,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154399,D413,2010,5,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154398,D413,2010,11,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154401,D413,2010,12,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154397,D413,2010,9,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154403,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154396,D413,2010,3,0.0,0.0,0.10000000000000142,0.09999999999999998,0.0,0.0,0.0,0.0
154397,D413,2010,8,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.09999999999999964,0.0
154397,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154402,D413,2010,7,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154403,D413,2010,12,0.573680773486676,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
154389,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154394,D413,2010,6,0.0,0.0,0.0,0.8401168699186992,0.0,0.0,0.0,0.0
154395,D413,2010,10,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154399,D413,2010,8,0.21842835634081292,0.32501031400412583,0.0,0.0,1.0,0.0,0.0,0.0
154388,D413,2010,8,0.0,0.0,0.0,0.9168699186991871,0.0,0.0,0.0,0.0
154398,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154399,D413,2010,4,0.0,0.0,1.0000000000000036,0.8401168699186992,0.0,0.0,0.0,0.0
154392,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154395,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154388,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154401,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154389,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154388,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154395,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154397,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154389,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154389,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154401,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154397,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154398,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154401,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154391,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154392,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154395,D413,2011,3,1.0,0.0,0.0,0.0,0.7349988539995416,0.0,0.0,0.0
154398,D413,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154391,D413,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
